number of iterations = 10000000
number of buckets; meanJumpHash; varianceJumpHash; meanJumpBackHash; varianceJumpBackHash; meanJumpBackHash32; varianceJumpBackHash32
268; 6.1688717; 4.526759848939108; 1.6162871; 0.5983931103735896; 2.9111292; 1.7413589809073606
269; 6.1734054; 4.532528767250838; 1.6126477; 0.5936136956847102; 2.9034449; 1.7201250126639884
270; 6.1767656; 4.532291122656638; 1.6086304; 0.5888298361958402; 2.896703; 1.7009351297910005
271; 6.1814036; 4.540220733907034; 1.6046913; 0.5825559317043099; 2.8902355; 1.6811630545397502
272; 6.1845479; 4.546186572605592; 1.6009049; 0.5784610011559899; 2.882438; 1.6621147761560007
273; 6.1882198; 4.5489857068879616; 1.5966007; 0.5724737047595103; 2.8755642; 1.64121653167836
274; 6.1919996; 4.549889153599835; 1.5927656; 0.5681281434566401; 2.8687224; 1.6234581917382407
275; 6.197001; 4.549362205998996; 1.5893953; 0.5640634803379099; 2.8625019; 1.6067409724963913
276; 6.1999183; 4.5594943733251085; 1.5855691; 0.5592473291251898; 2.8556605; 1.5882164087397506
277; 6.2026134; 4.561625010140446; 1.5811216; 0.5527228860134401; 2.8483885; 1.5678104530677501
278; 6.2065195; 4.5679775961197535; 1.5771679; 0.5490891152095898; 2.8413557; 1.5486098860775108
279; 6.2112189; 4.568410676282788; 1.5737831; 0.54352645415439; 2.8355084; 1.5329251135294388
280; 6.2134607; 4.5696502295555135; 1.5700061; 0.5389881459627897; 2.8288494; 1.5156578721196396
281; 6.2173635; 4.574499008867747; 1.5664307; 0.5351363620975103; 2.8221483; 1.4978586728071104
282; 6.2205465; 4.579754541337749; 1.562918; 0.5305107252760002; 2.815432; 1.4801794533760013
283; 6.2238432; 4.582266821813761; 1.5591608; 0.5260447997433606; 2.8089851; 1.462349807977989
284; 6.2277085; 4.583361539027749; 1.5553273; 0.5219402898747099; 2.8027185; 1.4477261097577498
285; 6.2309285; 4.592378727887748; 1.5516241; 0.51651015229919; 2.7960641; 1.4311138486911892
286; 6.2350531; 4.594053740180385; 1.5482658; 0.5131110125503602; 2.7912249; 1.41634685761999
287; 6.2401366; 4.596776413340443; 1.5451285; 0.5095134184877503; 2.7837078; 1.3965418842191593
288; 6.2417699; 4.601652615453986; 1.5411693; 0.5043326887375099; 2.7777399; 1.3824533479479912
289; 6.2449023; 4.600866763454711; 1.53725; 0.5001338375; 2.7720992; 1.3671830253593598
290; 6.2484985; 4.607306395497751; 1.5337133; 0.49624401340310964; 2.7660033; 1.3528882443891108
291; 6.2528708; 4.613452558507355; 1.5303959; 0.49148768926318986; 2.7597241; 1.33648279187919
292; 6.2555368; 4.612667143845762; 1.5270916; 0.4881144452094395; 2.7532539; 1.3195794621347918
293; 6.2583743; 4.614318421099512; 1.5232884; 0.48358685042544014; 2.7470765; 1.3042054031477512
294; 6.2625683; 4.623842387835111; 1.5200785; 0.47985265383774944; 2.7416614; 1.2927787677500397
295; 6.2665652; 4.622876194148965; 1.5162808; 0.47579073555135976; 2.7362349; 1.27975987202199
296; 6.2685622; 4.628296744731159; 1.5133288; 0.4720023430905598; 2.7293385; 1.261867452417751
297; 6.2727259; 4.627894483469191; 1.5094342; 0.46794719587036004; 2.7239672; 1.248033893324159
298; 6.2759621; 4.632041219363593; 1.5062278; 0.46428421450715973; 2.7179482; 1.2325615821167606
299; 6.2794749; 4.636418880269986; 1.5031193; 0.4604960699675096; 2.712107; 1.218714820550999
300; 6.2836703; 4.643278660897913; 1.4996982; 0.45671790891675945; 2.7068833; 1.2057469001811096
301; 6.2864177; 4.651296201126705; 1.4960857; 0.45290987825550966; 2.7006146; 1.1907867822668399
302; 6.2885225; 4.646424866993748; 1.4932702; 0.4491985097919602; 2.6958371; 1.1798388302635914
303; 6.2928343; 4.65212697274351; 1.4898459; 0.4463084942531901; 2.6899677; 1.1668700729567103
304; 6.2948124; 4.650791448806245; 1.486195; 0.4420646219750002; 2.6842652; 1.1519641360689592
305; 6.2994694; 4.656058678463637; 1.4830834; 0.43828662864444023; 2.6792213; 1.1406579256263099
306; 6.3035357; 4.663267778825507; 1.4801029; 0.4350011054115899; 2.6731098; 1.1252131971439585
307; 6.3072762; 4.6650413369135535; 1.4771483; 0.4317679998071098; 2.6676182; 1.1123311390287585
308; 6.3086111; 4.664051888956784; 1.4738897; 0.42844485223390993; 2.6623215; 1.1010477306377497
309; 6.3130196; 4.671690930015849; 1.4705686; 0.4250913926940396; 2.657458; 1.0902909782359993
310; 6.3139083; 4.669286479191115; 1.4674017; 0.4215865508371106; 2.6516615; 1.0771321894177506
311; 6.3204141; 4.678688704521193; 1.4643347; 0.41823858637591016; 2.6461257; 1.0632992797995113
312; 6.3219878; 4.679684656651169; 1.4611559; 0.4147419358951896; 2.6415064; 1.0532103387590395
313; 6.325476; 4.683871373423997; 1.4578503; 0.4110848027899099; 2.6352387; 1.0392728940223108
314; 6.3279664; 4.683229640471033; 1.4543985; 0.40757990319775006; 2.6306071; 1.029327985429589
315; 6.3320299; 4.6901090455059915; 1.4512395; 0.40426521363975; 2.6254819; 1.01655629277239
316; 6.3336486; 4.689463811718042; 1.4483429; 0.40119954401958946; 2.6203529; 1.0049949794615909
317; 6.3387763; 4.694929118558306; 1.4453492; 0.3980150900593604; 2.6151186; 0.9939671079340391
318; 6.3409367; 4.699203466593104; 1.4423736; 0.39496119802303964; 2.6101679; 0.9828084338095904
319; 6.3432996; 4.701921984639846; 1.4393112; 0.3919718695545602; 2.605446; 0.9712691410839991
320; 6.3472148; 4.704028882660964; 1.4362947; 0.38877203475191013; 2.6003304; 0.9612418108358405
321; 6.3496488; 4.707899116658567; 1.4334851; 0.3858683680779902; 2.5949558; 0.9486309960463597
322; 6.3542319; 4.712137861022391; 1.429901; 0.38234053019899994; 2.590118; 0.9388557460760003
323; 6.3566839; 4.716180495480785; 1.4275627; 0.37969603756870995; 2.58483; 0.9268674710999987
324; 6.359072; 4.715603898815992; 1.4245067; 0.3766691616551099; 2.5797803; 0.9156183037319101
325; 6.3614227; 4.720092531924706; 1.421306; 0.37328365436400013; 2.5757698; 0.9071727374079588
326; 6.3647072; 4.721982858268163; 1.4186945; 0.3706420156697501; 2.5709025; 0.8970898354937509
327; 6.3684236; 4.729293850963039; 1.4157177; 0.36775189390671015; 2.5646718; 0.8834105582847593
328; 6.3710104; 4.728762283091832; 1.4125748; 0.36497523440496016; 2.5608553; 0.8764802324619092
329; 6.3746746; 4.731357744114845; 1.4099663; 0.36167473286430973; 2.5564813; 0.8658170627503088
330; 6.3778191; 4.734591827675189; 1.4067436; 0.35892344385904007; 2.5516827; 0.8558782985207092
331; 6.3810749; 4.743280620589992; 1.4040343; 0.3560507844235101; 2.5463882; 0.8450785349007601
332; 6.3829765; 4.743502900447751; 1.4013315; 0.3535723271077502; 2.5424143; 0.8365698271555102
333; 6.387418; 4.748183293275993; 1.3981999; 0.35046873963999015; 2.5373255; 0.8264430070497495
334; 6.3899436; 4.752237188819045; 1.3951891; 0.34773847524118984; 2.5328788; 0.8173201845105593
335; 6.3933047; 4.753941712957911; 1.3925442; 0.34483085104636024; 2.5284199; 0.8076367092839911
336; 6.3963749; 4.756080038649991; 1.3898973; 0.34242739545271017; 2.52383; 0.7986451311000016
337; 6.3991726; 4.758136635409244; 1.387293; 0.33982873215099985; 2.5194231; 0.7894743431863898
338; 6.4020977; 4.758850139654719; 1.384448; 0.3372247352960003; 2.5152487; 0.7799962771483102
339; 6.4064023; 4.769250270554707; 1.3814182; 0.33431995670876047; 2.5102126; 0.7700591028012393
340; 6.4074855; 4.762562867289752; 1.3783112; 0.3314338359545599; 2.5058764; 0.7619862679230405
341; 6.4115127; 4.767653397738705; 1.3759741; 0.3290473761291899; 2.501569; 0.7528455382389998
342; 6.4134982; 4.7714318385967545; 1.3731523; 0.3262424610047099; 2.4970704; 0.7436916174438393
343; 6.415578; 4.778123525916001; 1.37066; 0.3239441644000003; 2.4925204; 0.7354948555838394
344; 6.419732; 4.782981848176; 1.3672827; 0.32120551828070987; 2.4883362; 0.7277143557695602
345; 6.421342; 4.783113519035993; 1.3649863; 0.31852810081230976; 2.4840597; 0.7175699068359096
346; 6.4233085; 4.7807556138277505; 1.3623009; 0.3161239578591901; 2.4797994; 0.7110169357596394
347; 6.4274572; 4.783329342168159; 1.3597708; 0.31361377146736014; 2.475735; 0.7018404097750013
348; 6.4310771; 4.788976833855578; 1.356977; 0.31131802147099963; 2.4712081; 0.6940724264943894
349; 6.434871; 4.795284413358999; 1.3541719; 0.3087277652503897; 2.4669121; 0.6850477908735906
350; 6.4374913; 4.796536662424316; 1.3512304; 0.30588160611584003; 2.4626121; 0.676956144933591
351; 6.4389276; 4.796508761958236; 1.3490957; 0.3039200922415102; 2.4586788; 0.6689897584305609
352; 6.443331; 4.804416824439002; 1.346319; 0.30134075023899975; 2.4545941; 0.6611159042451895
353; 6.4452985; 4.804463945897751; 1.343962; 0.29920134255599984; 2.4505108; 0.6534708190833598
354; 6.448642; 4.805212155835996; 1.3412909; 0.29665102157719025; 2.4460166; 0.6450567925244393
355; 6.449875; 4.805670084375002; 1.3383688; 0.29380955518656005; 2.4425847; 0.6386088833259107
356; 6.4517244; 4.810195266444637; 1.3357505; 0.2915311017497497; 2.4381473; 0.6300116435027112
357; 6.456079; 4.808655745758998; 1.3334578; 0.28928469561916015; 2.4340793; 0.6223566613115104
358; 6.4583388; 4.817045144414557; 1.3305211; 0.28703490245479024; 2.4297911; 0.6138043103607895
359; 6.460376; 4.817750138624; 1.3282547; 0.28496535192791006; 2.4258025; 0.6069727309937498
360; 6.4660064; 4.8235256351590365; 1.3257574; 0.28274251634523995; 2.4220923; 0.6004281902807094
361; 6.4678327; 4.824435064810707; 1.3229347; 0.2802138795359097; 2.4181909; 0.59299107115719
362; 6.4707437; 4.826763268910312; 1.3204398; 0.27765053457596034; 2.4142947; 0.5854338015519094
363; 6.4727114; 4.832765532310042; 1.3181593; 0.27575215982350976; 2.4108048; 0.5803522162969585
364; 6.4755683; 4.838076092035109; 1.3157331; 0.2737255095643898; 2.4064936; 0.5715599531590394
365; 6.4783262; 4.83523744639357; 1.3129118; 0.2711660054207603; 2.4024592; 0.5639939923353596
366; 6.4805836; 4.837282203411036; 1.3105369; 0.2690713337383899; 2.3986773; 0.5576487104647097
367; 6.4842876; 4.842992320486239; 1.3079668; 0.2668662500977601; 2.3949496; 0.5504344134598407
368; 6.4864005; 4.844135253599752; 1.3054473; 0.26461724692270994; 2.391197; 0.5440893071910002
369; 6.4891216; 4.847541260413443; 1.3030573; 0.2624341729167097; 2.3875979; 0.5376451679155902
370; 6.4912642; 4.851510485798364; 1.3006021; 0.26033207747558973; 2.3833019; 0.5297295534563888
371; 6.495487; 4.854681832830998; 1.2980233; 0.25819921265710977; 2.380316; 0.5245711401440003
372; 6.4978305; 4.853724493269752; 1.2955415; 0.25612832177775036; 2.376889; 0.5194532816790005
373; 6.4992991; 4.855966908739191; 1.2928734; 0.25375977157244023; 2.3727469; 0.511208848540389
374; 6.5026379; 4.858870041483591; 1.2904598; 0.25152490458396004; 2.3690015; 0.5049297929977499
375; 6.5049038; 4.863091152745561; 1.288108; 0.24962438033599987; 2.365197; 0.49852135119099916
376; 6.5077466; 4.862024390188438; 1.2859938; 0.24767934636156008; 2.3614692; 0.4922140174513592
377; 6.5109738; 4.873978975713555; 1.2832084; 0.24542360216944026; 2.3578076; 0.48580872138223974
378; 6.5136051; 4.873005301253983; 1.2809261; 0.24334382633878993; 2.3545759; 0.4802080311391901
379; 6.5168527; 4.8683249865027065; 1.2786173; 0.24129390014070973; 2.3509493; 0.4739658888295102
380; 6.5193048; 4.874775524696965; 1.2760526; 0.23910976203323986; 2.3471585; 0.4677594758777506
381; 6.5220521; 4.885900304885595; 1.2738725; 0.2373451537437501; 2.3440792; 0.4627289041273608
382; 6.5240184; 4.882368516461433; 1.2713954; 0.23504793685883985; 2.3402051; 0.45590038993398974
383; 6.5261552; 4.882539905512964; 1.2686506; 0.23272665511964008; 2.3369888; 0.45053614867456027
384; 6.5294252; 4.891894957604954; 1.2669917; 0.23134893213111019; 2.3332602; 0.4442012390959613
385; 6.532646; 4.886984238684008; 1.2640888; 0.22895850571456022; 2.3300059; 0.4387828059651886
386; 6.5338057; 4.895013374647505; 1.2618727; 0.22705058899470987; 2.3261939; 0.43222943960279014
387; 6.5348217; 4.892243049209107; 1.2594354; 0.22498927322683993; 2.3225174; 0.4270707266972389
388; 6.5394583; 4.901914442561107; 1.2570503; 0.2228730432699102; 2.3196331; 0.4215383813843907
389; 6.5413041; 4.899677371323193; 1.2549442; 0.22125945488636; 2.3161469; 0.41603163762038964
390; 6.5446831; 4.898331220574391; 1.2523667; 0.21894934873110983; 2.3129174; 0.4103805007772401
391; 6.5469385; 4.903529177217749; 1.2502214; 0.21720605098203993; 2.3094828; 0.40534499650415956
392; 6.5507051; 4.911029792833986; 1.2481982; 0.21546905351675982; 2.3059444; 0.39971862410863945
393; 6.5514749; 4.914212134669995; 1.2457751; 0.21350270021999007; 2.3027963; 0.3945841007063109
394; 6.5549018; 4.910074992356762; 1.2430777; 0.21125513176271005; 2.2993829; 0.3886617791875908
395; 6.5577508; 4.913156045099363; 1.2412953; 0.20967367819791005; 2.2962255; 0.3838081531497508
396; 6.5595295; 4.914558238629752; 1.2387225; 0.20760266799375016; 2.2929195; 0.3785856665197498
397; 6.563015; 4.920007309775002; 1.2365612; 0.20565399865456024; 2.289775; 0.37381124937499877
398; 6.5642782; 4.923269513004755; 1.2343777; 0.20390759374270995; 2.2863453; 0.36804366916791054
399; 6.5675343; 4.923508918323513; 1.2318861; 0.20188653662678968; 2.2831694; 0.3634352909036407
400; 6.56946; 4.928896308399992; 1.2297794; 0.20016622733563993; 2.2798187; 0.35817779513031045
401; 6.5715193; 4.928226589727508; 1.2276313; 0.1983158912603098; 2.2767875; 0.35350197984374976
402; 6.5742726; 4.931483980889247; 1.2251024; 0.19612310951424017; 2.2736359; 0.3485710942311906
403; 6.5771028; 4.932211358232166; 1.2229829; 0.19456372630758967; 2.2706268; 0.3439277351217598
404; 6.5794639; 4.933318888596787; 1.2208308; 0.19273895777135963; 2.2673357; 0.33881492350551046
405; 6.5830917; 4.943011169391113; 1.2183653; 0.1904818957559098; 2.2639732; 0.33333454968175946
406; 6.5848447; 4.943544576881912; 1.2163286; 0.18898693682204004; 2.2608723; 0.328892543092711
407; 6.5876528; 4.944227986652159; 1.2142254; 0.18729587799484015; 2.2579192; 0.3247834862713601
408; 6.5896033; 4.949273248629112; 1.2115889; 0.18506063739679002; 2.254719; 0.3197878310389992
409; 6.5921997; 4.944918815319909; 1.2096934; 0.18346147799644008; 2.2519246; 0.31548299591483975
410; 6.5957362; 4.952663380009561; 1.2075168; 0.18165497771775985; 2.2487815; 0.3103628652577495
411; 6.596385; 4.957466931775009; 1.205615; 0.18004127177499973; 2.2458281; 0.30624384525038906
412; 6.5990441; 4.955644666255182; 1.202994; 0.17795983596400022; 2.2424508; 0.30128300957936105
413; 6.6014788; 4.961163253150566; 1.2007389; 0.1759607940267902; 2.2397742; 0.29743893301436053
414; 6.6038582; 4.959231474292757; 1.1986986; 0.17442806635803998; 2.2370352; 0.29341731396096105
415; 6.606672; 4.962393084416007; 1.1967104; 0.17261721853183998; 2.2340266; 0.28865395049243947
416; 6.6083217; 4.967887009309109; 1.1942842; 0.17074804963035994; 2.2307524; 0.2842513298942402
417; 6.6125811; 4.97063469592279; 1.1920752; 0.1689703175449604; 2.2277797; 0.2793695082679095
418; 6.6139783; 4.971233947129107; 1.1901503; 0.1672439634099101; 2.2249187; 0.2755304783903103
419; 6.6175926; 4.9735047804252375; 1.1879503; 0.16546578472990991; 2.2219002; 0.2712061012399607
420; 6.6176427; 4.975985395136711; 1.1857899; 0.1637438130579898; 2.2193082; 0.2674119134127606
421; 6.620895; 4.978552198975002; 1.1836742; 0.16198058825436012; 2.2160099; 0.2625708231019903
422; 6.6236594; 4.9796545527916365; 1.1815199; 0.16014722590398978; 2.2133408; 0.25917510305535973
423; 6.6260979; 4.984896119615584; 1.1792812; 0.15831925132656033; 2.2103734; 0.25471063257244
424; 6.6287308; 4.983010581131367; 1.1770609; 0.15653433769118985; 2.2074506; 0.2506654485596398
425; 6.6306437; 4.9885610236503055; 1.1748404; 0.15464783452784014; 2.2048037; 0.24666274446631054
426; 6.6320621; 4.992375201743599; 1.1726992; 0.15285118631936; 2.2019426; 0.24261338630523888
427; 6.6353338; 4.994340162577565; 1.1708866; 0.15128596994044008; 2.1992544; 0.23900448408064
428; 6.6379936; 4.991242966359039; 1.1685527; 0.1493828873227101; 2.1959121; 0.23454874907358914
429; 6.6404258; 4.994570994694357; 1.1665853; 0.14785683782391024; 2.1933792; 0.23069548500736126
430; 6.6425441; 4.99725217955519; 1.164371; 0.14599297435899983; 2.1906771; 0.22667654353559108
431; 6.6424784; 4.999935905533441; 1.1625173; 0.1445270272007102; 2.1880196; 0.22316343001583938
432; 6.6466616; 5.00529977508544; 1.1600564; 0.1424025488190399; 2.1849476; 0.21919238525423967
433; 6.6503893; 5.007578458445515; 1.1582129; 0.14085257827358988; 2.1825359; 0.21590554521118932
434; 6.6497859; 5.007272384161183; 1.1559388; 0.13899149065456018; 2.1795522; 0.21170700747516147
435; 6.6539552; 5.011086796392952; 1.1540754; 0.13747197111484022; 2.1773142; 0.20865927447835997
436; 6.6557996; 5.012077884639844; 1.15165; 0.13550547749999997; 2.1742533; 0.2046158874391093
437; 6.6581558; 5.014149342926359; 1.1498185; 0.13397511705774967; 2.1716639; 0.20107000543678932
438; 6.6602538; 5.014144519585564; 1.1476392; 0.13212026662336007; 2.1688887; 0.19743810701230924
439; 6.6627767; 5.017734945937107; 1.145547; 0.13037867079099996; 2.1664835; 0.19429414422774993
440; 6.6639124; 5.0205505251262394; 1.143471; 0.12869227215900003; 2.1635788; 0.19039077619056055
441; 6.6673537; 5.022392539096316; 1.1413766; 0.1269362569724397; 2.160878; 0.1867784691160006
442; 6.6692594; 5.025780455511644; 1.1392142; 0.12509740651835988; 2.1583146; 0.18321448742683888
443; 6.6720893; 5.027705672825519; 1.1372994; 0.12356067475963983; 2.1557784; 0.18011509009344007
444; 6.6745223; 5.032259566802715; 1.1349086; 0.12153726964604017; 2.153024; 0.176452455424001
445; 6.6758702; 5.036088872751954; 1.1331337; 0.12011851792431028; 2.1507416; 0.17354777002944033
446; 6.6782293; 5.034302716621511; 1.1311377; 0.11836200363871008; 2.1478727; 0.16964516459470858
447; 6.6806622; 5.034720969491154; 1.1291905; 0.11674191470975015; 2.1455459; 0.16685269099318933
448; 6.6826934; 5.040223121596448; 1.1270504; 0.1149175958598403; 2.1427165; 0.16301090062774914
449; 6.68523; 5.040168647100003; 1.1249572; 0.11315369816815979; 2.1402; 0.15997015999999942
450; 6.6873316; 5.046037671641436; 1.1230311; 0.11153844843279015; 2.1376127; 0.15687324479871023
451; 6.6892169; 5.042426164754389; 1.1209788; 0.10983752995055984; 2.1355319; 0.15411940408238944
452; 6.6924008; 5.052120132159359; 1.1187232; 0.10796160178175995; 2.1326232; 0.15018088682176067
453; 6.6941589; 5.051517721550795; 1.1167794; 0.10627817173564003; 2.13019; 0.14686896390000115
454; 6.6965463; 5.056493951956313; 1.1147148; 0.10452731466095999; 2.1280148; 0.14430001098096046
455; 6.6984375; 5.05966315859375; 1.1127675; 0.10288839094375013; 2.1252341; 0.1411227201971892
456; 6.7004113; 5.055221310832309; 1.1107084; 0.10112405016943993; 2.1227; 0.13767590999999957
457; 6.7033742; 5.059524134774364; 1.1084062; 0.09921309580156024; 2.1202149; 0.1346600778179896
458; 6.7053309; 5.062965221505188; 1.1066661; 0.09767164311079024; 2.1176899; 0.1317009874379913
459; 6.7076456; 5.065474304800638; 1.1048156; 0.09609588999663998; 2.115728; 0.12903903001600003
460; 6.7101929; 5.069908744789593; 1.1028157; 0.09437683183350964; 2.1131075; 0.1259239934437506
461; 6.7112887; 5.071187685252312; 1.1005029; 0.09239506709159007; 2.1104875; 0.12272741234374962
462; 6.7135437; 5.069083688190311; 1.0986133; 0.09079551706311006; 2.1079925; 0.11960731994374996
463; 6.7156055; 5.070945268369755; 1.0965307; 0.08898652395751006; 2.1057627; 0.11696355128870994
464; 6.71874; 5.071482412399995; 1.0945201; 0.08728025069598999; 2.1033824; 0.11409987937024013
465; 6.7193483; 5.077075123287109; 1.0926044; 0.08556862510064023; 2.101448; 0.11163910329600046
466; 6.7228816; 5.084904192381444; 1.0903713; 0.08366112813630999; 2.0987225; 0.1084625679937492
467; 6.7241473; 5.082229387902707; 1.0885975; 0.08213498299374966; 2.096311; 0.10556199127900001
468; 6.7268123; 5.087503180568717; 1.0864804; 0.08029794041584015; 2.0940035; 0.10290724198775081
469; 6.7281335; 5.085951706177752; 1.0846179; 0.0786561109995898; 2.0916759; 0.10002942935919013
470; 6.7300952; 5.085189798936959; 1.0826089; 0.07693786964078964; 2.0895171; 0.09756318880759007
